id,phrase,translation
2268,攏總攏是你啦！,全都是你的錯啦！
2269,你人真好。,你人真的很好。
2270,你咧想咩代誌？,你在想什麼事情？
2271,你是欲去佗位？,你要去哪裡？
2272,你攏好無？,你一切都還好嗎？
2273,今仔日心情真好。,今天心情很好。
2274,我嘛有同款想法。,我也有一樣的想法。
2275,恁老母身體好無？,你媽媽身體還好嗎？
2276,講慢一點，我會曉。,說慢一點，我會懂。
2277,恁爸有在厝無？,你爸在家嗎？
2278,這件代誌交予我。,這件事交給我。
2279,你有看著彼齣戲無？,你有看那齣戲嗎？
2280,伊講話真有趣。,他說話真有趣。
2281,恁家內攏好無？,你家裡都好嗎？
2282,有代誌就直直講。,有事就直說吧。
2283,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
2284,下擺再約出來食飯。,下次再約出來吃飯。
2285,你講得真有影。,你講得真的有道理。
2286,這馬欲開始矣。,現在要開始了。
2287,你有看著彼齣戲無？,你有看那齣戲嗎？
2288,今仔日天氣真好。,今天天氣真好。
2289,你佇做咩代誌？,你在忙什麼？
2290,這攤攏算我的。,這頓我來付錢。
2291,你攏好無？,你一切都還好嗎？
2292,你講慢一點好無？,你可以講慢一點嗎？
2293,這杯咖啡真香。,這杯咖啡真香。
2294,我會再考慮看看。,我會再想一想。
2295,食飽就好眠啦。,吃飽就好睡啦。
2296,你是對咧講啥？,你是在說什麼？
2297,我陪你走一段。,我陪你走一段路。
2298,我嘛有同款想法。,我也有一樣的想法。
2299,免驚，有我佇咧。,別怕，有我在。
2300,好久無見，想你了。,好久沒見到你，想你了。
2301,恁老母身體好無？,你媽媽身體還好嗎？
2302,伊攏照顧咱全家。,他照顧我們全家。
2303,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
2304,有代誌就直直講。,有事就直說吧。
2305,毋通做彼款代誌。,不要做那種事。
2306,我欲先轉去了。,我要先回去了。
2307,有啥需要攏會曉。,有什麼需要我都知道。
2308,咱來加油一下。,我們來加油一下吧。
2309,你人真好。,你人真的很好。
2310,伊講話真有趣。,他說話真有趣。
2311,我嘛攏有準備啦。,我也都準備好了啦。
2312,看情形再講啦。,看情況再說啦。
2313,我攏照顧好矣。,我都照顧好了。
2314,有代誌就直直講。,有事就直說吧。
2315,免傷心，會過去。,別難過，會過去的。
2316,咱明仔載再聯絡。,我們明天再聯絡吧。
2317,做事要有耐心。,做事要有耐心。
2318,恁細漢真乖喔。,你小孩真乖喔。
2319,伊看起來真熟似。,他看起來很面熟。
2320,我幫你問問看。,我幫你問看看。
2321,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
2322,看情形再講啦。,看情況再說啦。
2323,這是啥物意思？,這是什麼意思？
2324,講話攏真有禮貌。,講話都很有禮貌。
2325,來，恁嘛坐啦。,來，你也坐吧。
2326,咱來佇這裡坐一下。,我們在這邊坐一下吧。
2327,你佇做咩代誌？,你在忙什麼？
2328,下雨天攏無人出門。,下雨天大家都不出門。
2329,恁老母身體好無？,你媽媽身體還好嗎？
2330,毋通做彼款代誌。,不要做那種事。
2331,這杯咖啡真香。,這杯咖啡真香。
2332,這陣子攏做啥？,最近都在做什麼？
2333,你好啊，最近好無？,你好啊，最近還好嗎？
2334,我陪你去醫院。,我陪你去醫院。
2335,你感覺如何？,你感覺怎麼樣？
2336,講慢一點，我會曉。,說慢一點，我會懂。
2337,毋免客氣啦。,不用客氣啦。
2338,講話攏真有禮貌。,講話都很有禮貌。
2339,這件代誌無簡單。,這件事不簡單。
2340,你人真好。,你人真的很好。
2341,請你再講一遍。,請你再說一遍。
2342,我欲去市場買菜。,我要去市場買菜。
2343,這杯咖啡真香。,這杯咖啡真香。
2344,攏好攏好，毋免驚。,都好都好，不用怕。
2345,你是欲去佗位？,你要去哪裡？
2346,我攏有聽清楚啦。,我都有聽清楚啦。
2347,好久無見，想你了。,好久沒見到你，想你了。
2348,你咧想咩代誌？,你在想什麼事情？
2349,我嘛攏有準備啦。,我也都準備好了啦。
2350,今仔日有空無？,你今天有空嗎？
2351,這是你愛的物件無？,這是你喜歡的東西嗎？
2352,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
2353,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
2354,有啥需要攏會曉。,有什麼需要我都知道。
2355,咱來佇這裡坐一下。,我們在這邊坐一下吧。
2356,毋通做彼款代誌。,不要做那種事。
2357,毋通緊張啦。,不要緊張啦。
2358,做事要有耐心。,做事要有耐心。
2359,你食飽未？,你吃飽了嗎？
2360,這杯咖啡真香。,這杯咖啡真香。
2361,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
2362,你講得真有影。,你講得真的有道理。
2363,免傷心，會過去。,別難過，會過去的。
2364,我陪你去醫院。,我陪你去醫院。
2365,這陣子攏做啥？,最近都在做什麼？
2366,我嘛有相款的經驗。,我也有類似的經驗。
2367,無關係，慢慢講。,沒關係，慢慢說。
2368,你食飽未？,你吃飽了嗎？
2369,食飽就好眠啦。,吃飽就好睡啦。
2370,我嘛攏有準備好矣。,我也都準備好了。
2371,咱來佇這裡坐一下。,我們在這邊坐一下吧。
2372,真久無見了。,好久不見了。
2373,真感謝你幫忙。,真的很謝謝你幫忙。
2374,咱欲去行街無？,我們要去逛街嗎？
2375,恁細漢真乖喔。,你小孩真乖喔。
2376,攏總攏是你啦！,全都是你的錯啦！
2377,你有閒來坐一下。,你有空來坐坐。
2378,下擺再約出來食飯。,下次再約出來吃飯。
2379,那馬幾點矣？,現在幾點了？
2380,好久無見，想你了。,好久沒見到你，想你了。
2381,攏好攏好，毋免驚。,都好都好，不用怕。
2382,真久無見了。,好久不見了。
2383,你家住佇哪位？,你家住哪裡？
2384,我陪你走一段。,我陪你走一段路。
2385,伊看起來真熟似。,他看起來很面熟。
2386,有代誌就直直講。,有事就直說吧。
2387,你人真好。,你人真的很好。
2388,你講的是對的。,你說的是對的。
2389,這是你愛的物件無？,這是你喜歡的東西嗎？
2390,食飽就好眠啦。,吃飽就好睡啦。
2391,慢慢來，無關係。,慢慢來，沒關係。
2392,咱欲去行街無？,我們要去逛街嗎？
2393,今仔日心情真好。,今天心情很好。
2394,你有看著彼齣戲無？,你有看那齣戲嗎？
2395,下雨天攏無人出門。,下雨天大家都不出門。
2396,你感覺如何？,你感覺怎麼樣？
2397,看情形再講啦。,看情況再說啦。
2398,看情形再講啦。,看情況再說啦。
2399,恁細漢真乖喔。,你小孩真乖喔。
2400,這攤攏算我的。,這頓我來付錢。
2401,今仔日天氣真好。,今天天氣真好。
2402,有咩代誌攏好講。,有什麼事都可以說。
2403,伊看起來真熟似。,他看起來很面熟。
2404,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
2405,你講得真有影。,你講得真的有道理。
2406,咱來加油一下。,我們來加油一下吧。
2407,真久無見了。,好久不見了。
2408,有代誌就直直講。,有事就直說吧。
2409,那馬幾點矣？,現在幾點了？
2410,你是欲去佗位？,你要去哪裡？
2411,咱明仔載再聯絡。,我們明天再聯絡吧。
2412,有啥需要攏會曉。,有什麼需要我都知道。
2413,我嘛攏有準備好矣。,我也都準備好了。
2414,食飽就好眠啦。,吃飽就好睡啦。
2415,這攤攏算我的。,這頓我來付錢。
2416,真久無見了。,好久不見了。
2417,我會再考慮看看。,我會再想一想。
2418,無關係，慢慢講。,沒關係，慢慢說。
2419,今仔日有空無？,你今天有空嗎？
2420,毋通做彼款代誌。,不要做那種事。
2421,這是你愛的物件無？,這是你喜歡的東西嗎？
2422,做事要有耐心。,做事要有耐心。
2423,我欲先轉去了。,我要先回去了。
2424,我陪你走一段。,我陪你走一段路。
2425,你講得真有影。,你講得真的有道理。
2426,你有閒來坐一下。,你有空來坐坐。
2427,這件代誌無簡單。,這件事不簡單。
2428,我嘛有同款想法。,我也有一樣的想法。
2429,你講慢一點好無？,你可以講慢一點嗎？
2430,咱來食甜點好無？,我們來吃點甜點好嗎？
2431,有啥需要攏會曉。,有什麼需要我都知道。
2432,伊講話真有趣。,他說話真有趣。
2433,伊講話真有趣。,他說話真有趣。
2434,慢慢來，無關係。,慢慢來，沒關係。
2435,我嘛有相款的經驗。,我也有類似的經驗。
2436,你有閒來坐一下。,你有空來坐坐。
2437,伊講話真有趣。,他說話真有趣。
2438,看情形再講啦。,看情況再說啦。
2439,恁細漢真乖喔。,你小孩真乖喔。
2440,那馬幾點矣？,現在幾點了？
2441,這件代誌交予我。,這件事交給我。
2442,毋免客氣啦。,不用客氣啦。
2443,有啥需要攏會曉。,有什麼需要我都知道。
2444,咱來討論一下。,我們來討論一下。
2445,毋通緊張啦。,不要緊張啦。
2446,恁老母身體好無？,你媽媽身體還好嗎？
2447,食飽就好眠啦。,吃飽就好睡啦。
2448,有咩代誌攏好講。,有什麼事都可以說。
2449,這是你愛的物件無？,這是你喜歡的東西嗎？
2450,你家住佇哪位？,你家住哪裡？
2451,彼件衫真合你穿。,那件衣服很適合你穿。
2452,咱來加油一下。,我們來加油一下吧。
2453,有代誌就直直講。,有事就直說吧。
2454,免傷心，會過去。,別難過，會過去的。
2455,下雨天攏無人出門。,下雨天大家都不出門。
2456,你攏好無？,你一切都還好嗎？
2457,有啥需要攏會曉。,有什麼需要我都知道。
2458,來，咱來切磋一下。,來，我們來交流一下。
2459,這陣子攏做啥？,最近都在做什麼？
2460,你有咧做啥代誌？,你在做什麼事？
2461,慢慢來，無關係。,慢慢來，沒關係。
2462,毋免客氣啦。,不用客氣啦。
2463,有代誌就直直講。,有事就直說吧。
2464,我欲先轉去了。,我要先回去了。
2465,攏總攏是你啦！,全都是你的錯啦！
2466,伊講話真有道理。,他講話真有道理。
2467,有啥需要攏會曉。,有什麼需要我都知道。
2468,彼件衫真合你穿。,那件衣服很適合你穿。
2469,免驚，有我佇咧。,別怕，有我在。
2470,毋免客氣啦。,不用客氣啦。
2471,攏是天註定的。,都是命中註定的。
2472,你家住佇哪位？,你家住哪裡？
2473,做事要有耐心。,做事要有耐心。
2474,你是欲去佗位？,你要去哪裡？
2475,這攤攏算我的。,這頓我來付錢。
2476,你講慢一點好無？,你可以講慢一點嗎？
2477,攏是天註定的。,都是命中註定的。
2478,真感謝你幫忙。,真的很謝謝你幫忙。
2479,恁爸有在厝無？,你爸在家嗎？
2480,我會再考慮看看。,我會再想一想。
2481,有咩代誌攏好講。,有什麼事都可以說。
2482,這陣子攏做啥？,最近都在做什麼？
2483,我嘛攏有準備啦。,我也都準備好了啦。
2484,有啥需要攏會曉。,有什麼需要我都知道。
2485,這馬欲開始矣。,現在要開始了。
2486,今仔日心情真好。,今天心情很好。
2487,這件代誌交予我。,這件事交給我。
2488,你有閒來坐一下。,你有空來坐坐。
2489,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
2490,咱來討論一下。,我們來討論一下。
2491,你人真好。,你人真的很好。
2492,恁爸有在厝無？,你爸在家嗎？
2493,你有咧做啥代誌？,你在做什麼事？
2494,下雨天攏無人出門。,下雨天大家都不出門。
2495,來，咱來切磋一下。,來，我們來交流一下。
2496,無關係，慢慢講。,沒關係，慢慢說。
2497,下雨天攏無人出門。,下雨天大家都不出門。
2498,恁家內攏好無？,你家裡都好嗎？
2499,我感覺真親切。,我覺得很親切。
2500,咱來佇這裡坐一下。,我們在這邊坐一下吧。
2501,咱明仔載再聯絡。,我們明天再聯絡吧。
2502,毋通緊張啦。,不要緊張啦。
2503,食飽就好眠啦。,吃飽就好睡啦。
2504,我嘛有相款的經驗。,我也有類似的經驗。
2505,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
2506,咱來佇這裡坐一下。,我們在這邊坐一下吧。
2507,你有閒來坐一下。,你有空來坐坐。
2508,今仔日心情真好。,今天心情很好。
2509,咱來加油一下。,我們來加油一下吧。
2510,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
2511,這馬是欲按怎？,現在該怎麼辦？
2512,那馬幾點矣？,現在幾點了？
2513,真感謝你幫忙。,真的很謝謝你幫忙。
2514,你欲佮我作伴去無？,你要跟我一起去嗎？
2515,我嘛有相款的經驗。,我也有類似的經驗。
2516,咱明仔載再聯絡。,我們明天再聯絡吧。
2517,慢慢來，無關係。,慢慢來，沒關係。
2518,你感覺如何？,你感覺怎麼樣？
2519,做事要有耐心。,做事要有耐心。
2520,毋通做彼款代誌。,不要做那種事。
2521,我感覺真親切。,我覺得很親切。
2522,我會再考慮看看。,我會再想一想。
2523,這件代誌無簡單。,這件事不簡單。
2524,你有咧做啥代誌？,你在做什麼事？
2525,恁爸有在厝無？,你爸在家嗎？
2526,我欲去市場買菜。,我要去市場買菜。
2527,我欲去市場買菜。,我要去市場買菜。
2528,這是啥物意思？,這是什麼意思？
2529,來，咱來切磋一下。,來，我們來交流一下。
2530,你佇做咩代誌？,你在忙什麼？
2531,這件代誌交予我。,這件事交給我。
