id,phrase,translation
1844,我欲去市場買菜。,我要去市場買菜。
1845,今仔日有空無？,你今天有空嗎？
1846,你好啊，最近好無？,你好啊，最近還好嗎？
1847,下擺再約出來食飯。,下次再約出來吃飯。
1848,攏好攏好，毋免驚。,都好都好，不用怕。
1849,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
1850,你感覺如何？,你感覺怎麼樣？
1851,有啥需要攏會曉。,有什麼需要我都知道。
1852,我嘛攏有準備啦。,我也都準備好了啦。
1853,我會再考慮看看。,我會再想一想。
1854,我嘛有相款的經驗。,我也有類似的經驗。
1855,我陪你去醫院。,我陪你去醫院。
1856,食飽就好眠啦。,吃飽就好睡啦。
1857,今仔日心情真好。,今天心情很好。
1858,攏好攏好，毋免驚。,都好都好，不用怕。
1859,你有看著彼齣戲無？,你有看那齣戲嗎？
1860,恁爸有在厝無？,你爸在家嗎？
1861,咱來討論一下。,我們來討論一下。
1862,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
1863,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
1864,恁爸有在厝無？,你爸在家嗎？
1865,這件代誌交予我。,這件事交給我。
1866,毋通緊張啦。,不要緊張啦。
1867,好久無見，想你了。,好久沒見到你，想你了。
1868,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
1869,阮是老朋友矣。,我們是老朋友了。
1870,下次我請你。,下次我請你吃飯。
1871,食飽就好眠啦。,吃飽就好睡啦。
1872,請你再講一遍。,請你再說一遍。
1873,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
1874,我幫你問問看。,我幫你問看看。
1875,這是好機會。,這是一個好機會。
1876,我陪你走一段。,我陪你走一段路。
1877,伊講話真有趣。,他說話真有趣。
1878,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
1879,講慢一點，我會曉。,說慢一點，我會懂。
1880,我嘛攏有準備啦。,我也都準備好了啦。
1881,慢慢來，無關係。,慢慢來，沒關係。
1882,咱欲去行街無？,我們要去逛街嗎？
1883,有啥需要攏會曉。,有什麼需要我都知道。
1884,今仔日有空無？,你今天有空嗎？
1885,咱來佇這裡坐一下。,我們在這邊坐一下吧。
1886,你人真好。,你人真的很好。
1887,攏總攏是你啦！,全都是你的錯啦！
1888,咱來加油一下。,我們來加油一下吧。
1889,這是好機會。,這是一個好機會。
1890,你是對咧講啥？,你是在說什麼？
1891,真久無見了。,好久不見了。
1892,咱來佇這裡坐一下。,我們在這邊坐一下吧。
1893,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
1894,恁老母身體好無？,你媽媽身體還好嗎？
1895,你咧想咩代誌？,你在想什麼事情？
1896,這是好機會。,這是一個好機會。
1897,彼件事已經過矣。,那件事已經過去了。
1898,你有看著彼齣戲無？,你有看那齣戲嗎？
1899,真感謝你幫忙。,真的很謝謝你幫忙。
1900,你講的是對的。,你說的是對的。
1901,做事要有耐心。,做事要有耐心。
1902,講慢一點，我會曉。,說慢一點，我會懂。
1903,你食飽未？,你吃飽了嗎？
1904,毋免客氣啦。,不用客氣啦。
1905,咱欲去行街無？,我們要去逛街嗎？
1906,攏總攏是你啦！,全都是你的錯啦！
1907,今仔日天氣真好。,今天天氣真好。
1908,我攏有聽清楚啦。,我都有聽清楚啦。
1909,你攏好無？,你一切都還好嗎？
1910,你有閒來坐一下。,你有空來坐坐。
1911,你有看著彼齣戲無？,你有看那齣戲嗎？
1912,阮是老朋友矣。,我們是老朋友了。
1913,你講慢一點好無？,你可以講慢一點嗎？
1914,阮是老朋友矣。,我們是老朋友了。
1915,攏總攏是你啦！,全都是你的錯啦！
1916,這攤攏算我的。,這頓我來付錢。
1917,毋免客氣啦。,不用客氣啦。
1918,真久無見了。,好久不見了。
1919,我嘛攏有準備啦。,我也都準備好了啦。
1920,下次我請你。,下次我請你吃飯。
1921,我嘛攏有準備啦。,我也都準備好了啦。
1922,我嘛有同款想法。,我也有一樣的想法。
1923,我嘛攏有準備啦。,我也都準備好了啦。
1924,你講的是對的。,你說的是對的。
1925,歡迎你來阮厝。,歡迎你來我家。
1926,免驚，有我佇咧。,別怕，有我在。
1927,今仔日有空無？,你今天有空嗎？
1928,請你再講一遍。,請你再說一遍。
1929,你有咧做啥代誌？,你在做什麼事？
1930,慢慢來，無關係。,慢慢來，沒關係。
1931,毋免客氣啦。,不用客氣啦。
1932,恁老母身體好無？,你媽媽身體還好嗎？
1933,恁家內攏好無？,你家裡都好嗎？
1934,這攤我請就好。,這頓我請客就好。
1935,彼條路真難行。,那條路真的不好走。
1936,這攤攏算我的。,這頓我來付錢。
1937,你家住佇哪位？,你家住哪裡？
1938,你佇做咩代誌？,你在忙什麼？
1939,你講得真有影。,你講得真的有道理。
1940,你欲佮我作伴去無？,你要跟我一起去嗎？
1941,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
1942,恁家內攏好無？,你家裡都好嗎？
1943,食飽就好眠啦。,吃飽就好睡啦。
1944,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
1945,咱來食甜點好無？,我們來吃點甜點好嗎？
1946,我嘛攏有準備啦。,我也都準備好了啦。
1947,這馬是欲按怎？,現在該怎麼辦？
1948,食飽就好眠啦。,吃飽就好睡啦。
1949,你有看著彼齣戲無？,你有看那齣戲嗎？
1950,有咩代誌攏好講。,有什麼事都可以說。
1951,這攤我請就好。,這頓我請客就好。
1952,彼條路真難行。,那條路真的不好走。
1953,毋通做彼款代誌。,不要做那種事。
1954,好久無見，想你了。,好久沒見到你，想你了。
1955,這件代誌交予我。,這件事交給我。
1956,請你再講一遍。,請你再說一遍。
1957,下雨天攏無人出門。,下雨天大家都不出門。
1958,恁家內攏好無？,你家裡都好嗎？
1959,你家住佇哪位？,你家住哪裡？
1960,我嘛攏有準備啦。,我也都準備好了啦。
1961,你是欲去佗位？,你要去哪裡？
1962,彼條路真難行。,那條路真的不好走。
1963,彼件事已經過矣。,那件事已經過去了。
1964,今仔日心情真好。,今天心情很好。
1965,咱明仔載再聯絡。,我們明天再聯絡吧。
1966,你佇做咩代誌？,你在忙什麼？
1967,攏好攏好，毋免驚。,都好都好，不用怕。
1968,你食飽未？,你吃飽了嗎？
1969,你是對咧講啥？,你是在說什麼？
1970,今仔日天氣真好。,今天天氣真好。
1971,真感謝你幫忙。,真的很謝謝你幫忙。
1972,慢慢來，無關係。,慢慢來，沒關係。
1973,咱來食甜點好無？,我們來吃點甜點好嗎？
1974,來，咱來切磋一下。,來，我們來交流一下。
1975,我欲先轉去了。,我要先回去了。
1976,這是好機會。,這是一個好機會。
1977,彼條路真難行。,那條路真的不好走。
1978,我陪你走一段。,我陪你走一段路。
1979,好久無見，想你了。,好久沒見到你，想你了。
1980,你佇做咩代誌？,你在忙什麼？
1981,咱來討論一下。,我們來討論一下。
1982,今仔日有空無？,你今天有空嗎？
1983,這件代誌交予我。,這件事交給我。
1984,你攏好無？,你一切都還好嗎？
1985,無關係，慢慢講。,沒關係，慢慢說。
1986,食飽就好眠啦。,吃飽就好睡啦。
1987,好久無見，想你了。,好久沒見到你，想你了。
1988,咱來加油一下。,我們來加油一下吧。
1989,伊看起來真熟似。,他看起來很面熟。
1990,咱來加油一下。,我們來加油一下吧。
1991,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
1992,這件代誌無簡單。,這件事不簡單。
1993,下雨天攏無人出門。,下雨天大家都不出門。
1994,我嘛攏有準備啦。,我也都準備好了啦。
1995,咱欲去行街無？,我們要去逛街嗎？
1996,伊講話真有趣。,他說話真有趣。
1997,你攏好無？,你一切都還好嗎？
1998,慢慢來，無關係。,慢慢來，沒關係。
1999,請你再講一遍。,請你再說一遍。
2000,恁爸有在厝無？,你爸在家嗎？
2001,我陪你走一段。,我陪你走一段路。
2002,我欲先轉去了。,我要先回去了。
2003,你有看著彼齣戲無？,你有看那齣戲嗎？
2004,攏是天註定的。,都是命中註定的。
2005,這攤我請就好。,這頓我請客就好。
2006,你人真好。,你人真的很好。
2007,恁家內攏好無？,你家裡都好嗎？
2008,我陪你走一段。,我陪你走一段路。
2009,攏總攏是你啦！,全都是你的錯啦！
2010,阮是老朋友矣。,我們是老朋友了。
2011,你好啊，最近好無？,你好啊，最近還好嗎？
2012,我攏照顧好矣。,我都照顧好了。
2013,我會再考慮看看。,我會再想一想。
2014,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
2015,恁家內攏好無？,你家裡都好嗎？
2016,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
2017,今仔日有空無？,你今天有空嗎？
2018,這件代誌無簡單。,這件事不簡單。
2019,無關係，慢慢講。,沒關係，慢慢說。
2020,你欲食啥菜色？,你想吃什麼菜？
2021,攏好攏好，毋免驚。,都好都好，不用怕。
2022,伊講話真有道理。,他講話真有道理。
2023,這攤我請就好。,這頓我請客就好。
2024,我感覺真親切。,我覺得很親切。
2025,看情形再講啦。,看情況再說啦。
2026,我嘛有相款的經驗。,我也有類似的經驗。
2027,講慢一點，我會曉。,說慢一點，我會懂。
2028,你食飽未？,你吃飽了嗎？
2029,今仔日心情真好。,今天心情很好。
2030,你家住佇哪位？,你家住哪裡？
2031,這是我的心意。,這是我的一點心意。
2032,攏總攏是你啦！,全都是你的錯啦！
2033,恁細漢真乖喔。,你小孩真乖喔。
2034,毋通做彼款代誌。,不要做那種事。
2035,我感覺真親切。,我覺得很親切。
2036,你好啊，最近好無？,你好啊，最近還好嗎？
2037,你有閒來坐一下。,你有空來坐坐。
2038,這是你愛的物件無？,這是你喜歡的東西嗎？
2039,真感謝你幫忙。,真的很謝謝你幫忙。
2040,咱明仔載再聯絡。,我們明天再聯絡吧。
2041,我嘛有相款的經驗。,我也有類似的經驗。
2042,你是對咧講啥？,你是在說什麼？
2043,好久無見，想你了。,好久沒見到你，想你了。
2044,恁家內攏好無？,你家裡都好嗎？
2045,這攤我請就好。,這頓我請客就好。
2046,咱欲去行街無？,我們要去逛街嗎？
2047,那馬幾點矣？,現在幾點了？
2048,免傷心，會過去。,別難過，會過去的。
2049,你好啊，最近好無？,你好啊，最近還好嗎？
2050,來，恁嘛坐啦。,來，你也坐吧。
2051,講話攏真有禮貌。,講話都很有禮貌。
2052,你講慢一點好無？,你可以講慢一點嗎？
2053,無關係，慢慢講。,沒關係，慢慢說。
2054,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
2055,你攏好無？,你一切都還好嗎？
2056,咱來加油一下。,我們來加油一下吧。
2057,你好啊，最近好無？,你好啊，最近還好嗎？
2058,免傷心，會過去。,別難過，會過去的。
2059,下擺再約出來食飯。,下次再約出來吃飯。
2060,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
2061,這攤攏算我的。,這頓我來付錢。
2062,你有閒來坐一下。,你有空來坐坐。
2063,伊講話真有趣。,他說話真有趣。
2064,我陪你走一段。,我陪你走一段路。
2065,這件代誌無簡單。,這件事不簡單。
2066,咱明仔載再聯絡。,我們明天再聯絡吧。
2067,你家住佇哪位？,你家住哪裡？
2068,伊講話真有趣。,他說話真有趣。
2069,咱來食甜點好無？,我們來吃點甜點好嗎？
2070,伊攏照顧咱全家。,他照顧我們全家。
2071,恁爸有在厝無？,你爸在家嗎？
2072,來，咱來切磋一下。,來，我們來交流一下。
2073,伊講話真有趣。,他說話真有趣。
2074,看情形再講啦。,看情況再說啦。
2075,你有咧做啥代誌？,你在做什麼事？
2076,咱明仔載再聯絡。,我們明天再聯絡吧。
2077,有咩代誌攏好講。,有什麼事都可以說。
2078,阮是老朋友矣。,我們是老朋友了。
2079,這件代誌無簡單。,這件事不簡單。
2080,無關係，慢慢講。,沒關係，慢慢說。
2081,看你笑嘻嘻，真好。,看你笑得那麼開心，真好。
2082,你欲佮我作伴去無？,你要跟我一起去嗎？
2083,你是欲去佗位？,你要去哪裡？
2084,你有看著彼齣戲無？,你有看那齣戲嗎？
2085,今仔日天氣真好。,今天天氣真好。
2086,我攏照顧好矣。,我都照顧好了。
2087,好久無見，想你了。,好久沒見到你，想你了。
2088,下擺再約出來食飯。,下次再約出來吃飯。
2089,做事要有耐心。,做事要有耐心。
2090,免傷心，會過去。,別難過，會過去的。
2091,今仔日天氣真好。,今天天氣真好。
2092,這攤攏算我的。,這頓我來付錢。
2093,你好啊，最近好無？,你好啊，最近還好嗎？
2094,咱來討論一下。,我們來討論一下。
2095,你是欲去佗位？,你要去哪裡？
2096,我攏有聽清楚啦。,我都有聽清楚啦。
2097,做事要有耐心。,做事要有耐心。
2098,我幫你問問看。,我幫你問看看。
2099,歡迎你來阮厝。,歡迎你來我家。
2100,這件代誌交予我。,這件事交給我。
2101,彼件衫真合你穿。,那件衣服很適合你穿。
2102,你是欲去佗位？,你要去哪裡？
2103,看你笑嘻嘻，真好。,看你笑得那麼開心，真好。
2104,來，咱來切磋一下。,來，我們來交流一下。
2105,彼件事已經過矣。,那件事已經過去了。
